,site,length,neff
2950,4p6p_B_Zn_3342_OK,218,7.4000000953674325
2951,4p6p_B_Zn_3343_OK,218,7.4000000953674325
2952,4p6p_B_Zn_3344_OK,218,7.4000000953674325
2953,4p6s_A_Zn_4710_OK,286,9.5
2954,4p6s_A_Zn_4711_OK,286,9.5
2955,4p6s_A_Zn_4712_OK,286,9.600000381469727
2956,4pe3_A_Zn_4942_OK,315,9.899999618530273
2957,4pe3_A_Zn_4943_OK,315,9.899999618530273
2958,4pe3_A_Zn_4944_OK,315,9.899999618530273
2959,4pe3_A_Zn_4945_OK,315,9.899999618530273
2960,4pe3_A_Zn_4946_OK,315,9.899999618530273
2961,4pe3_A_Zn_4947_OK,315,9.899999618530273
2962,4pe3_A_Zn_4948_OK,315,9.899999618530273
2963,4pe3_A_Zn_4949_OK,315,9.899999618530273
2964,4pe3_A_Zn_4951_OK,315,9.899999618530273
2965,4pe3_A_Zn_4952_OK,315,9.899999618530273
2966,4pfb_A_Zn_2421_OK,308,10.100000381469727
2967,4pfb_A_Zn_2422_OK,308,10.100000381469727
2968,4pfb_A_Zn_2423_OK,308,10.100000381469727
2969,4pfb_A_Zn_2424_OK,308,10.100000381469727
2970,4pfb_A_Zn_2445_OK,308,10.100000381469727
2971,4pi2_C_Zn_20986_OK,228,4.099999904632568
2972,4pie_A_Zn_1736_OK,202,4.0
2973,4prw_A_Zn_3167_OK,371,9.699999809265137
2974,4ps2_A_Zn_641_OK,79,6.4000000953674325
2975,4pud_A_Zn_3190_OK,371,9.699999809265137
2976,4pud_A_Zn_3194_OK,371,9.699999809265137
2977,4pud_A_Zn_3195_OK,371,9.699999809265137
2978,4pud_A_Zn_3196_OK,371,9.699999809265137
2979,4pud_A_Zn_3197_OK,371,9.699999809265137
2980,4pud_A_Zn_3199_OK,371,9.699999809265137
2981,4pud_A_Zn_3200_OK,371,9.699999809265137
2982,4pud_A_Zn_3201_OK,371,9.699999809265137
2983,4pue_A_Zn_3124_OK,371,9.699999809265137
2984,4pue_A_Zn_3126_OK,371,9.699999809265137
2985,4pxv_A_Zn_1386_OK,47,14.0
2986,4pxv_A_Zn_1387_OK,47,14.0
2987,4pxv_A_Zn_1389_OK,47,14.0
2988,4pxv_B_Zn_1386_OK,47,14.0
2989,4pxv_B_Zn_1388_OK,47,14.0
2990,4pxv_B_Zn_1389_OK,47,14.0
2991,4pxv_C_Zn_1386_OK,48,14.0
2992,4pxv_C_Zn_1388_OK,48,14.0
2993,4pxv_D_Zn_1387_OK,47,14.0
2994,4pxv_D_Zn_1389_OK,47,14.0
2995,4q6p_A_Zn_3369_OK,417,7.5999999046325675
2996,4q6p_A_Zn_3370_OK,417,7.5999999046325675
2997,4q6p_A_Zn_3371_OK,417,7.5999999046325675
2998,4q6p_A_Zn_3372_OK,417,7.5999999046325675
2999,4q6p_A_Zn_3373_OK,417,7.5999999046325675
3000,4q6q_A_Zn_3369_OK,417,7.5999999046325675
3001,4q7r_A_Zn_3815_OK,223,5.0
3002,4q7r_A_Zn_3816_OK,223,5.0
3003,4q7r_A_Zn_3817_OK,223,5.0
3004,4q7r_A_Zn_3818_OK,223,5.0
3005,4q7r_A_Zn_3820_OK,223,5.0
3006,4q7r_A_Zn_3821_OK,223,5.0
3007,4q7r_A_Zn_3822_OK,223,5.0
3008,4q7r_A_Zn_3850_OK,223,5.0
3009,4q7r_B_Zn_3815_OK,214,5.0
3010,4q7r_B_Zn_3816_OK,214,5.0
3011,4q7r_B_Zn_3817_OK,214,5.0
3012,4q7r_B_Zn_3820_OK,214,5.0
3013,4q7r_B_Zn_3821_OK,214,5.0
3014,4q7r_B_Zn_3849_OK,214,5.0
3015,4q7r_B_Zn_3850_OK,214,5.0
3016,4q7r_B_Zn_3852_OK,214,5.0
3017,4q7r_B_Zn_3853_OK,214,5.0
3018,4q7r_B_Zn_3855_OK,214,5.0
3019,4q8r_A_Zn_1899_OK,241,9.699999809265137
3020,4q8r_A_Zn_1900_OK,241,9.699999809265137
3021,4q8r_A_Zn_1901_OK,241,9.699999809265137
3022,4q8r_A_Zn_1902_OK,241,9.699999809265137
3023,4qc1_A_Zn_1865_OK,106,10.5
3024,4qc1_A_Zn_1866_OK,106,10.399999618530273
3025,4qcl_A_Zn_7477_OK,865,9.0
3026,4qfj_B_Zn_1833_OK,113,7.800000190734862
3027,4qim_A_Zn_3554_OK,457,7.9000000953674325
3028,4qiq_A_Zn_3337_OK,439,12.0
3029,4qiw_B_Zn_51076_OK,1069,8.600000381469728
3030,4ql5_A_Zn_1098_OK,68,8.0
3031,4ql5_A_Zn_1099_OK,68,8.0
3032,4ql5_B_Zn_1099_OK,66,8.0
3033,4qnl_A_Zn_6583_OK,847,6.300000190734862
3034,4qqr_A_Zn_4274_OK,274,9.699999809265137
3035,4qqr_B_Zn_4274_OK,268,10.600000381469727
3036,4qqr_B_Zn_4283_OK,268,10.600000381469727
3037,4qqr_B_Zn_4285_OK,268,10.600000381469727
3038,4r25_A_Zn_885_OK,114,9.600000381469727
3039,4r25_A_Zn_887_OK,114,9.600000381469727
3040,4r25_A_Zn_888_OK,114,9.600000381469727
3041,4r25_A_Zn_889_OK,114,9.600000381469727
3042,4r34_B_Zn_6268_OK,386,9.199999809265137
3043,4r4x_A_Zn_4369_OK,544,7.0999999046325675
3044,4r4x_A_Zn_4370_OK,544,7.0999999046325675
3045,4r7p_A_Zn_15388_OK,485,8.300000190734862
3046,4r7p_A_Zn_15389_OK,485,8.300000190734862
3047,4r7p_B_Zn_15420_OK,485,8.300000190734862
3048,4r7p_B_Zn_15421_OK,485,8.300000190734862
3049,4r7p_B_Zn_15422_OK,485,8.300000190734862
3050,4r7p_C_Zn_15448_OK,485,8.300000190734862
3051,4r7p_C_Zn_15449_OK,485,8.300000190734862
3052,4r7p_D_Zn_15478_OK,480,8.5
3053,4r9g_A_Zn_6089_OK,394,11.899999618530273
3054,4r9g_B_Zn_6089_OK,394,11.899999618530273
3055,4r9g_B_Zn_6096_OK,394,11.899999618530273
3056,4ram_B_Zn_3759_OK,239,9.600000381469727
3057,4rda_A_Zn_3382_OK,203,5.5
3058,4rlr_A_Zn_1033_OK,126,9.399999618530273
3059,4rlr_A_Zn_1034_OK,126,9.399999618530273
3060,4rlr_A_Zn_1035_OK,126,9.399999618530273
3061,4rn5_A_Zn_1267_OK,158,10.699999809265137
3062,4rn5_A_Zn_1268_OK,158,10.899999618530273
3063,4rot_A_Zn_2209_OK,268,11.0
3064,4rs3_A_Zn_2356_OK,315,11.5
3065,4rs3_A_Zn_2364_OK,315,11.5
3066,4rud_B_Zn_902_OK,58,7.199999809265138
3067,4rul_A_Zn_6417_OK,823,7.800000190734862
3068,4rvw_A_Zn_4835_OK,610,11.899999618530273
3069,4s25_A_Zn_4361_OK,513,4.800000190734863
3070,4tma_E_Zn_26800_OK,486,8.300000190734862
3071,4tss_A_Zn_1561_OK,194,6.0
3072,4tzh_A_Zn_3181_OK,190,11.899999618530273
3073,4tzh_A_Zn_3183_OK,190,12.0
3074,4tzh_B_Zn_3203_OK,186,11.5
3075,4u06_A_Zn_2904_OK,344,12.300000190734865
3076,4u06_A_Zn_2905_OK,344,12.300000190734865
3077,4u06_A_Zn_2906_OK,344,12.300000190734865
3078,4u06_A_Zn_2907_OK,344,12.199999809265135
3079,4u08_A_Zn_6329_OK,391,12.100000381469727
3080,4u08_A_Zn_6331_OK,391,12.100000381469727
3081,4u08_B_Zn_6340_OK,391,12.100000381469727
3082,4u08_B_Zn_6341_OK,391,12.100000381469727
3083,4u08_B_Zn_6342_OK,391,12.100000381469727
3084,4u08_B_Zn_6343_OK,391,12.100000381469727
3085,4u09_A_Zn_6382_OK,392,12.199999809265135
3086,4u09_A_Zn_6383_OK,392,12.199999809265135
3087,4u09_A_Zn_6384_OK,392,12.199999809265135
3088,4u09_A_Zn_6385_OK,392,12.199999809265135
3089,4u09_B_Zn_6382_OK,396,12.300000190734865
3090,4u09_B_Zn_6383_OK,396,12.300000190734865
3091,4u09_B_Zn_6384_OK,396,12.300000190734865
3092,4u09_B_Zn_6385_OK,396,12.300000190734865
3093,4u09_B_Zn_6411_OK,396,12.199999809265135
3094,4u10_A_Zn_4249_OK,264,9.800000190734863
3095,4u4t_A_Zn_3298_OK,444,11.100000381469727
3096,4u5g_A_Zn_1263_OK,83,4.400000095367432
3097,4u5g_A_Zn_1264_OK,83,4.400000095367432
3098,4u8u_c_Zn_59188_OK,219,5.0
3099,4u8u_s_Zn_59188_OK,213,5.0
3100,4u9e_A_Zn_763_OK,91,6.5999999046325675
3101,4uek_A_Zn_5275_OK,346,11.600000381469727
3102,4uek_B_Zn_5275_OK,346,11.5
3103,4un7_G_Zn_7693_OK,177,10.800000190734863
3104,4v1z_A_Zn_3442_OK,439,5.099999904632568
3105,4v1z_A_Zn_3443_OK,439,5.099999904632568
3106,4w4o_A_Zn_5589_OK,215,11.899999618530273
3107,4w4o_A_Zn_5590_OK,215,11.899999618530273
3108,4w4o_C_Zn_5843_OK,259,12.899999618530273
3109,4w74_A_Zn_14385_OK,223,5.300000190734863
3110,4w74_B_Zn_14386_OK,223,5.300000190734863
3111,4w74_B_Zn_14387_OK,223,5.300000190734863
3112,4w74_G_Zn_14385_OK,224,5.300000190734863
3113,4w74_H_Zn_14387_OK,223,5.300000190734863
3114,4wb7_A_Zn_7114_OK,402,9.5
3115,4wb7_A_Zn_7115_OK,402,9.600000381469727
3116,4wb7_A_Zn_7116_OK,402,9.5
3117,4wb7_A_Zn_7118_OK,402,9.5
3118,4wb7_A_Zn_7119_OK,402,9.5
3119,4wb7_B_Zn_7154_OK,402,9.600000381469727
3120,4wb7_I_Zn_7155_OK,20,2.700000047683716
3121,4wb7_J_Zn_7158_OK,20,2.700000047683716
3122,4wbg_A_Zn_2643_OK,347,10.300000190734863
3123,4wbg_A_Zn_2644_OK,347,10.0
3124,4wcm_A_Zn_6865_OK,415,7.4000000953674325
3125,4wcm_A_Zn_6866_OK,415,7.4000000953674325
3126,4wcm_A_Zn_6867_OK,415,7.4000000953674325
3127,4wco_B_Zn_2839_OK,113,11.300000190734865
3128,4wco_B_Zn_2840_OK,113,11.300000190734865
3129,4wco_B_Zn_2846_OK,113,11.300000190734865
3130,4wco_C_Zn_2840_OK,114,11.600000381469727
3131,4wco_C_Zn_2847_OK,114,11.600000381469727
3132,4wco_C_Zn_2848_OK,114,11.600000381469727
3133,4wco_C_Zn_2849_OK,114,11.600000381469727
3134,4wd7_A_Zn_10642_OK,268,9.5
3135,4wd7_A_Zn_10643_OK,268,9.5
3136,4wd7_A_Zn_10644_OK,268,9.5
3137,4wd7_A_Zn_10645_OK,268,9.5
3138,4wd7_B_Zn_10643_OK,270,9.5
3139,4wd7_B_Zn_10646_OK,270,9.5
3140,4wd7_C_Zn_10649_OK,269,9.300000190734863
3141,4wd7_D_Zn_10649_OK,268,9.5
3142,4wd7_D_Zn_10653_OK,268,9.5
3143,4wd7_D_Zn_10654_OK,268,9.5
3144,4wd7_E_Zn_10642_OK,270,9.399999618530273
3145,4wd7_E_Zn_10656_OK,270,9.399999618530273
3146,4wec_A_Zn_7542_OK,258,11.800000190734865
3147,4wec_D_Zn_7542_OK,258,11.800000190734865
3148,4wmr_A_Zn_1184_OK,150,8.5
3149,4wmr_A_Zn_1185_OK,150,8.5
3150,4wnc_A_Zn_40500_OK,333,9.199999809265137
3151,4wnc_C_Zn_40643_OK,333,9.199999809265137
3152,4wnc_E_Zn_40422_OK,333,9.199999809265137
3153,4wnc_O_Zn_40422_OK,333,9.199999809265137
3154,4wnt_A_Zn_7290_OK,457,12.300000190734865
3155,4wsq_A_Zn_4909_OK,317,10.600000381469727
3156,4wsq_A_Zn_4910_OK,317,10.5
3157,4wsq_B_Zn_4951_OK,310,10.399999618530273
3158,4wsq_B_Zn_4952_OK,310,10.399999618530273
3159,4wsq_B_Zn_4953_OK,310,10.399999618530273
3160,4wtb_A_Zn_1895_OK,121,6.699999809265138
3161,4wuy_A_Zn_3359_OK,414,11.199999809265137
3162,4wwu_B_Zn_37512_OK,347,9.199999809265137
3163,4wwu_C_Zn_37513_OK,165,6.300000190734862
3164,4wwu_G_Zn_37517_OK,69,6.300000190734862
3165,4wwu_H_Zn_37518_OK,363,8.899999618530273
3166,4wwu_J_Zn_37519_OK,71,6.4000000953674325
3167,4wwu_K_Zn_37521_OK,358,8.899999618530273
3168,4wzi_A_Zn_6777_OK,412,7.699999809265138
3169,4x3t_A_Zn_3075_OK,62,11.600000381469727
3170,4x3t_D_Zn_3166_OK,62,11.600000381469727
3171,4x3t_D_Zn_3167_OK,62,11.699999809265135
3172,4x3t_E_Zn_3166_OK,51,11.800000190734865
3173,4xb6_G_Zn_30075_OK,353,4.599999904632568
3174,4xb8_A_Zn_6107_OK,391,13.100000381469727
3175,4xb8_A_Zn_6108_OK,391,13.100000381469727
3176,4xb8_B_Zn_6108_OK,387,13.100000381469727
3177,4xb8_B_Zn_6152_OK,387,13.199999809265135
3178,4xqb_A_Zn_4497_OK,184,5.699999809265138
3179,4xqb_A_Zn_4502_OK,184,5.699999809265138
3180,4xqb_B_Zn_4502_OK,185,5.699999809265138
3181,4xqb_C_Zn_4502_OK,184,5.699999809265138
3182,4xrn_B_Zn_3558_OK,103,10.800000190734863
3183,4xrn_B_Zn_3559_OK,103,10.800000190734863
3184,4xry_A_Zn_14450_OK,464,12.600000381469727
3185,4xry_C_Zn_14594_OK,446,12.399999618530273
3186,4xry_C_Zn_14596_OK,446,12.5
3187,4xwg_A_Zn_6283_OK,369,10.300000190734863
3188,4xwg_A_Zn_6284_OK,369,10.300000190734863
3189,4xwg_A_Zn_6285_OK,369,10.300000190734863
3190,4xwg_A_Zn_6286_OK,369,10.300000190734863
3191,4xwg_A_Zn_6287_OK,369,10.300000190734863
3192,4xwg_A_Zn_6288_OK,369,10.300000190734863
3193,4xwg_A_Zn_6289_OK,369,10.300000190734863
3194,4xwg_A_Zn_6290_OK,369,10.300000190734863
3195,4xwg_A_Zn_6291_OK,369,10.300000190734863
3196,4xwg_A_Zn_6292_OK,369,10.300000190734863
3197,4xwg_A_Zn_6293_OK,369,10.300000190734863
3198,4xwg_A_Zn_6294_OK,369,10.300000190734863
3199,4y7l_A_Zn_3799_OK,235,8.300000190734862
3200,4y7l_A_Zn_3800_OK,235,8.300000190734862
3201,4y7l_B_Zn_3800_OK,239,8.5
3202,4y7o_A_Zn_5523_OK,239,8.300000190734862
3203,4y7o_A_Zn_5524_OK,239,8.300000190734862
3204,4y7o_B_Zn_5524_OK,239,8.300000190734862
3205,4y7o_B_Zn_5525_OK,239,8.300000190734862
3206,4y7o_C_Zn_5526_OK,123,7.0999999046325675
3207,4y8a_A_Zn_1698_OK,108,10.199999809265137
3208,4ybh_B_Zn_3017_OK,89,9.5
3209,4ycg_A_Zn_4838_OK,196,9.699999809265137
3210,4yci_A_Zn_4700_OK,197,9.699999809265137
3211,4yci_A_Zn_4703_OK,197,9.699999809265137
3212,4yci_B_Zn_4733_OK,184,10.100000381469727
3213,4yci_B_Zn_4734_OK,184,10.100000381469727
3214,4yci_B_Zn_4735_OK,184,10.100000381469727
3215,4yci_C_Zn_4736_OK,105,8.899999618530273
3216,4yci_C_Zn_4737_OK,105,8.899999618530273
3217,4yo8_A_Zn_3659_OK,238,10.699999809265137
3218,4yo9_A_Zn_4630_OK,306,3.2999999523162837
3219,4ys4_A_Zn_2089_OK,258,6.5
3220,4ys4_A_Zn_2090_OK,258,6.5
3221,4ys4_A_Zn_2091_OK,258,6.5
3222,4z3f_A_Zn_1701_OK,197,2.299999952316284
3223,4z3f_A_Zn_1702_OK,197,2.299999952316284
3224,4z6k_B_Zn_10200_OK,340,11.399999618530273
3225,4z8y_A_Zn_2623_OK,160,13.100000381469727
3226,4z8y_A_Zn_2653_OK,160,13.100000381469727
3227,4z8y_B_Zn_2653_OK,167,13.0
3228,4z8y_B_Zn_2654_OK,167,13.0
3229,4zfz_A_Zn_12624_OK,277,10.199999809265137
3230,4zfz_A_Zn_12625_OK,277,10.199999809265137
3231,4zfz_A_Zn_12626_OK,277,10.199999809265137
3232,4zfz_B_Zn_12625_OK,100,11.100000381469727
3233,4zfz_B_Zn_12673_OK,100,11.100000381469727
3234,4zfz_D_Zn_12673_OK,277,10.199999809265137
3235,4zfz_D_Zn_12717_OK,277,10.199999809265137
3236,4zfz_E_Zn_12761_OK,100,11.100000381469727
3237,4zfz_K_Zn_12940_OK,100,11.100000381469727
3238,4zk0_A_Zn_2980_OK,367,10.600000381469727
3239,4zlh_A_Zn_5065_OK,323,11.399999618530273
3240,4zne_A_Zn_5435_OK,242,12.600000381469727
3241,4zpj_A_Zn_2841_OK,371,12.0
3242,4zpj_A_Zn_2842_OK,371,12.0
3243,4zpj_A_Zn_2843_OK,371,12.0
3244,4zpj_A_Zn_2844_OK,371,12.0
3245,4zpj_A_Zn_2845_OK,371,12.0
3246,4zpj_A_Zn_2846_OK,371,12.0
3247,4zpj_A_Zn_2847_OK,371,12.0
3248,4zpj_A_Zn_2848_OK,371,12.0
3249,4zpj_A_Zn_2849_OK,371,12.0
3250,4zpj_A_Zn_2850_OK,371,12.0
3251,4zpj_A_Zn_2851_OK,371,12.0
3252,4zpj_A_Zn_2852_OK,371,12.0
3253,4zpj_A_Zn_2853_OK,371,12.0
3254,4zuq_B_Zn_5596_OK,341,8.100000381469728
3255,4zya_B_Zn_1188_OK,76,7.300000190734862
3256,5a0l_A_Zn_3393_OK,205,7.0
3257,5a0l_B_Zn_3395_OK,205,7.0
3258,5a0l_B_Zn_3396_OK,205,7.0
3259,5a7m_A_Zn_6260_OK,760,8.600000381469728
3260,5a7m_A_Zn_6261_OK,760,8.600000381469728
3261,5a7m_A_Zn_6264_OK,760,8.600000381469728
3262,5a7m_A_Zn_6265_OK,760,8.600000381469728
3263,5a7m_A_Zn_6269_OK,760,8.600000381469728
3264,5a7m_A_Zn_6270_OK,760,8.600000381469728
3265,5abs_A_Zn_538_OK,66,4.5
3266,5abs_A_Zn_539_OK,66,4.5
3267,5abs_A_Zn_540_OK,66,4.5
3268,5abs_A_Zn_541_OK,66,4.5
3269,5abx_A_Zn_3540_OK,173,8.100000381469728
3270,5abx_A_Zn_3541_OK,173,8.100000381469728
3271,5abx_B_Zn_3543_OK,38,2.200000047683716
3272,5ax7_B_Zn_5259_OK,329,9.300000190734863
3273,5ayo_A_Zn_2983_OK,406,11.199999809265137
3274,5ayo_A_Zn_2984_OK,406,11.199999809265137
3275,5buo_A_Zn_1592_OK,185,5.599999904632568
3276,5buo_A_Zn_1593_OK,185,5.599999904632568
3277,5buo_A_Zn_1594_OK,185,5.599999904632568
3278,5buo_A_Zn_1595_OK,185,5.599999904632568
3279,5buo_A_Zn_1596_OK,185,5.599999904632568
3280,5buo_A_Zn_1597_OK,185,5.599999904632568
3281,5bvr_A_Zn_3775_OK,229,10.300000190734863
3282,5bvr_A_Zn_3776_OK,229,10.300000190734863
3283,5bvr_A_Zn_3777_OK,229,10.399999618530273
3284,5c0q_A_Zn_14178_OK,450,8.600000381469728
3285,5c0q_A_Zn_14180_OK,450,8.600000381469728
3286,5c0q_A_Zn_14182_OK,450,8.600000381469728
3287,5c0q_A_Zn_14185_OK,450,8.600000381469728
3288,5c0q_B_Zn_14188_OK,457,8.5
3289,5c0q_B_Zn_14191_OK,457,8.5
3290,5c0q_B_Zn_14193_OK,457,8.5
3291,5c0q_B_Zn_14195_OK,457,8.5
3292,5c0q_B_Zn_14196_OK,457,8.5
3293,5c0q_C_Zn_14200_OK,441,8.5
3294,5c0q_C_Zn_14202_OK,441,8.5
3295,5c0q_D_Zn_14207_OK,434,8.600000381469728
3296,5c7f_A_Zn_6848_OK,196,8.600000381469728
3297,5cgs_A_Zn_5359_OK,356,10.0
3298,5cgs_A_Zn_5360_OK,356,10.0
3299,5cgs_A_Zn_5361_OK,356,10.0
3300,5cgs_A_Zn_5362_OK,356,10.100000381469727
3301,5cgx_A_Zn_5539_OK,362,10.100000381469727
3302,5ch8_A_Zn_2094_OK,270,9.300000190734863
3303,5ch8_A_Zn_2095_OK,270,9.300000190734863
3304,5chc_C_Zn_29500_OK,892,9.199999809265137
3305,5chu_A_Zn_10922_OK,359,10.300000190734863
3306,5cmq_A_Zn_1430_OK,172,9.600000381469727
3307,5cmq_A_Zn_1432_OK,172,9.600000381469727
3308,5cmq_A_Zn_1434_OK,172,9.600000381469727
3309,5cmq_A_Zn_1436_OK,172,9.600000381469727
3310,5cmq_A_Zn_1437_OK,172,9.5
3311,5cmq_A_Zn_1438_OK,172,9.600000381469727
3312,5cmr_A_Zn_1423_OK,173,9.5
3313,5cvi_A_Zn_3482_OK,212,9.800000190734863
3314,5d2r_A_Zn_6854_OK,420,7.4000000953674325
3315,5d88_A_Zn_3861_OK,247,7.5
3316,5dor_B_Zn_4999_OK,161,11.0
3317,5dvx_B_Zn_4188_OK,255,9.100000381469727
3318,5e0y_A_Zn_558_OK,68,11.600000381469727
3319,5e84_B_Zn_28286_OK,606,10.699999809265137
3320,5e84_B_Zn_28287_OK,606,10.699999809265137
3321,5e84_C_Zn_28331_OK,606,10.699999809265137
3322,5eu8_A_Zn_2353_OK,300,3.2999999523162837
3323,5euf_A_Zn_6486_OK,413,12.100000381469727
3324,5f1c_A_Zn_7833_OK,343,7.5
3325,5f1c_A_Zn_7834_OK,343,7.5
3326,5f1c_A_Zn_7835_OK,343,7.5
3327,5f1c_A_Zn_7836_OK,343,7.5
3328,5f1c_B_Zn_7836_OK,355,7.5
3329,5f1c_B_Zn_7899_OK,355,7.5
3330,5f1c_B_Zn_7900_OK,355,7.5
3331,5f1c_C_Zn_7835_OK,344,7.5
3332,5f1c_C_Zn_7977_OK,344,7.5
3333,5fgs_A_Zn_3734_OK,123,8.800000190734863
3334,5fgs_A_Zn_3735_OK,123,8.800000190734863
3335,5fgs_B_Zn_3736_OK,123,8.800000190734863
3336,5fgs_B_Zn_3737_OK,123,8.800000190734863
3337,5fgs_B_Zn_3738_OK,123,8.800000190734863
3338,5fgs_C_Zn_3735_OK,124,8.600000381469728
3339,5fgs_D_Zn_3736_OK,123,8.800000190734863
3340,5fgs_D_Zn_3739_OK,123,8.800000190734863
3341,5fgs_D_Zn_3740_OK,123,8.800000190734863
3342,5fgs_D_Zn_3741_OK,123,8.800000190734863
3343,5fgw_A_Zn_7541_OK,241,6.300000190734862
3344,5fgw_A_Zn_7543_OK,241,6.300000190734862
3345,5fgw_A_Zn_7545_OK,241,6.300000190734862
3346,5fgw_B_Zn_7564_OK,247,6.0999999046325675
3347,5fgw_B_Zn_7565_OK,247,6.0999999046325675
3348,5fgw_C_Zn_7573_OK,243,6.199999809265138
3349,5fgw_C_Zn_7577_OK,243,6.199999809265138
3350,5fgw_D_Zn_7592_OK,247,6.0999999046325675
3351,5fgw_D_Zn_7593_OK,247,6.0999999046325675
3352,5flx_a_Zn_80626_OK,97,5.599999904632568
3353,5fny_A_Zn_3301_OK,219,10.0
3354,5fny_A_Zn_3302_OK,219,10.0
3355,5fny_B_Zn_3305_OK,218,10.0
3356,5ftx_A_Zn_9476_OK,651,7.9000000953674325
3357,5ftx_A_Zn_9477_OK,651,7.9000000953674325
3358,5g5y_A_Zn_7944_OK,494,11.0
3359,5g5y_A_Zn_7945_OK,494,11.0
3360,5g5y_B_Zn_7945_OK,494,11.0
3361,5grq_C_Zn_1925_OK,30,3.5
3362,5grq_C_Zn_1926_OK,30,3.5
3363,5grq_C_Zn_1927_OK,30,3.5
3364,5h4f_A_Zn_2715_OK,175,7.5
3365,5h4f_B_Zn_2716_OK,172,7.5
3366,5hee_A_Zn_4197_OK,262,9.399999618530273
3367,5hee_B_Zn_4197_OK,262,9.399999618530273
3368,5hee_B_Zn_4199_OK,262,9.399999618530273
3369,5hko_A_Zn_2359_OK,314,11.5
3370,5hko_A_Zn_2360_OK,314,11.5
3371,5hko_A_Zn_2361_OK,314,11.5
3372,5hko_A_Zn_2362_OK,314,11.5
3373,5hko_A_Zn_2363_OK,314,11.5
3374,5hko_A_Zn_2364_OK,314,11.5
3375,5hko_A_Zn_2365_OK,314,11.5
3376,5hko_A_Zn_2366_OK,314,11.5
3377,5hko_A_Zn_2367_OK,314,11.5
3378,5hko_A_Zn_2368_OK,314,11.5
3379,5hko_A_Zn_2369_OK,314,11.5
3380,5hko_A_Zn_2370_OK,314,11.5
3381,5hko_A_Zn_2371_OK,314,11.5
3382,5hko_A_Zn_2373_OK,314,11.5
3383,5hlo_C_Zn_3052_OK,93,9.100000381469727
3384,5ho1_B_Zn_1347_OK,83,9.5
3385,5hvw_A_Zn_1792_OK,210,11.899999618530273
3386,5hvw_A_Zn_1793_OK,210,11.899999618530273
3387,5hwa_A_Zn_2172_OK,259,6.0999999046325675
3388,5hwa_A_Zn_2173_OK,259,6.0999999046325675
3389,5hxd_B_Zn_3660_OK,234,9.5
3390,5i3a_B_Zn_4723_OK,287,9.5
3391,5i8e_B_Zn_6420_OK,203,12.699999809265135
3392,5i8e_D_Zn_6425_OK,210,12.600000381469727
3393,5ic5_A_Zn_1377_OK,166,11.899999618530273
3394,5ic5_A_Zn_1378_OK,166,11.899999618530273
3395,5ic5_A_Zn_1379_OK,166,12.0
3396,5imt_A_Zn_8387_OK,460,7.5999999046325675
3397,5imt_A_Zn_8388_OK,460,7.5999999046325675
3398,5imt_A_Zn_8389_OK,460,7.5999999046325675
3399,5imt_A_Zn_8390_OK,460,7.5999999046325675
3400,5imt_A_Zn_8391_OK,460,7.5999999046325675
3401,5imt_D_Zn_8399_OK,77,6.699999809265138
3402,5imt_D_Zn_8400_OK,77,6.699999809265138
3403,5in3_B_Zn_10497_OK,330,9.100000381469727
3404,5iqk_B_Zn_4058_OK,270,10.300000190734863
3405,5it9_b_Zn_80102_OK,82,5.599999904632568
3406,5iy7_Q_Zn_62733_OK,180,8.300000190734862
3407,5iyd_J_Zn_46729_OK,67,5.0
3408,5iyd_L_Zn_46730_OK,46,7.199999809265138
3409,5iyd_M_Zn_46731_OK,310,10.5
3410,5j7k_A_Zn_4352_OK,84,12.699999809265135
3411,5jr1_L_Zn_6595_OK,211,12.5
3412,5k1s_C_Zn_19480_OK,358,9.600000381469727
3413,5k4p_A_Zn_2548_OK,323,11.100000381469727
3414,5k6i_F_Zn_3464_OK,445,4.800000190734863
3415,5k6i_F_Zn_3465_OK,445,4.800000190734863
3416,5k92_A_Zn_1559_OK,29,1.0
3417,5k92_A_Zn_1560_OK,29,1.0
3418,5k92_C_Zn_1593_OK,29,1.0
3419,5kas_A_Zn_6534_OK,412,10.199999809265137
3420,5kas_A_Zn_6535_OK,412,10.199999809265137
3421,5kay_A_Zn_3024_OK,201,8.600000381469728
3422,5kb0_A_Zn_294_OK,36,1.0
3423,5kb0_A_Zn_295_OK,36,1.0
3424,5kb1_A_Zn_283_OK,36,1.0
3425,5kb1_A_Zn_284_OK,36,1.0
3426,5kb2_A_Zn_604_OK,36,1.0
3427,5kb2_A_Zn_605_OK,36,1.0
3428,5kef_B_Zn_2383_OK,152,9.199999809265137
3429,5kn5_C_Zn_7140_OK,40,8.5
3430,5kn5_F_Zn_7140_OK,39,8.399999618530272
3431,5kz6_A_Zn_5672_OK,327,10.399999618530273
3432,5kzz_A_Zn_925_OK,116,8.0
3433,5kzz_A_Zn_926_OK,116,8.0
3434,5l19_A_Zn_1183_OK,150,8.300000190734862
3435,5l2l_A_Zn_6100_OK,72,5.9000000953674325
3436,5l2l_F_Zn_6110_OK,75,5.9000000953674325
3437,5l6t_A_Zn_4124_OK,258,9.100000381469727
3438,5l6t_A_Zn_4125_OK,258,9.100000381469727
3439,5lm6_A_Zn_3663_OK,231,9.5
3440,5ls3_A_Zn_3819_OK,239,10.899999618530273
